datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-09-17 14:00:00,3,0,1,2,26.24,30.305,65,16.9979,129,203,332
2011-08-14 23:00:00,3,0,0,3,24.6,28.03,83,0,5,22,27
2012-11-09 16:00:01,4,0,1,1,19.51696684,22.43410445,37,12.29943263,59,369,438
2011-11-17 0:00:01,4,0,1,2,17.52422647,20.63366855,88,18.41171749,7,38,38
2012-06-12 8:00:00,2,0,1,2,25.42,28.03,88,15.0013,15,598,613
2012-04-12 5:00:00,2,0,1,1,12.3,14.395,61,15.0013,0,21,21
2012-06-19 6:00:00,2,0,1,2,24.6,28.79,78,7.0015,9,152,161
2011-01-13 13:00:00,1,0,1,1,9.02,9.85,41,30.0026,2,81,83
2011-03-14 2:00:00,1,0,1,1,10.66,14.395,65,6.0032,0,1,1
2012-07-09 17:00:00,3,0,1,1,31.98,34.85,40,11.0014,108,741,849
2011-01-02 6:00:00,1,0,0,3,17.22,21.21,77,19.9995,0,2,2
2012-07-16 16:00:00,3,0,1,3,31.16,36.365,66,39.0007,77,309,386
2012-12-02 16:00:00,4,0,0,2,18.04,21.97,67,7.0015,85,358,443
2011-07-02 10:00:00,3,0,0,1,32.8,35.605,36,0,103,168,271
2012-10-11 6:00:00,4,0,1,1,14.76,17.425,50,11.0014,1,158,159
2012-06-19 2:00:00,2,0,1,2,24.6,28.79,78,8.9981,1,14,15
2012-12-07 6:00:00,4,0,1,2,11.48,13.635,75,11.0014,0,84,84
2012-08-09 0:00:01,3,0,1,1,30.31825826,34.78664171,77,12.69263716,18,62,61
2012-10-07 9:00:00,4,0,0,3,16.4,20.455,71,8.9981,16,70,86
2011-06-18 12:00:01,2,0,0,1,31.31054767,34.29994778,66,7.667764388,171,263,435
2011-11-10 21:00:00,4,0,1,1,14.76,16.665,57,16.9979,6,130,136
2012-09-16 13:00:00,3,0,0,1,26.24,31.06,41,11.0014,240,454,694
2011-01-05 23:00:00,1,0,1,1,8.2,12.88,47,0,1,18,19
2012-05-11 12:00:00,2,0,1,1,22.96,26.515,28,27.9993,89,259,348
2011-04-14 9:00:00,2,0,1,1,18.86,22.725,51,8.9981,18,152,170
2012-04-19 9:00:01,2,0,1,2,17.99354073,23.16821765,69,1.611961163,31,261,315
2012-03-12 13:00:00,1,0,1,2,22.14,25.76,32,16.9979,74,176,250
2012-01-10 19:00:01,1,0,1,1,14.81556761,19.42048864,44,6.926510296,7,275,260
2012-06-05 0:00:00,2,0,1,1,22.14,25.76,68,27.9993,6,28,34
2012-12-06 13:00:01,4,0,1,1,12.84345428,16.14213451,40,0,36,216,224
2012-07-15 12:00:01,3,0,0,1,33.76926747,40.0651338,45,6.504811515,151,317,512
2012-10-12 14:00:00,4,0,1,1,22.96,26.515,37,31.0009,109,262,371
2012-12-04 20:00:00,4,0,1,2,20.5,24.24,63,15.0013,34,272,306
2011-02-15 8:00:00,1,0,1,1,8.2,9.09,32,23.9994,10,213,223
2011-08-16 5:00:00,3,0,1,1,25.42,29.545,73,19.0012,1,29,30
2012-04-01 12:00:00,2,0,0,2,17.22,21.21,67,15.0013,187,258,445
2011-06-01 11:00:00,2,0,1,2,33.62,40.15,59,15.0013,26,86,112
2012-01-15 20:00:01,1,0,0,1,6.53097691,10.30311968,36,8.28592789,5,62,95
2011-10-17 13:00:00,4,0,1,1,22.96,26.515,46,6.0032,49,156,205
2012-03-16 12:00:00,1,0,1,2,18.04,21.97,82,8.9981,72,222,294
2011-04-12 4:00:00,2,0,1,2,22.96,26.515,64,8.9981,4,2,6
2011-02-13 14:00:00,1,0,0,2,16.4,20.455,30,27.9993,51,110,161
2011-03-09 19:00:00,1,0,1,2,13.94,15.15,76,22.0028,11,123,134
2012-07-15 3:00:00,3,0,0,2,27.88,31.82,89,11.0014,15,42,57
2011-03-18 9:00:01,1,0,1,1,20.04182263,24.31579819,61,14.85045171,9,194,206
2012-07-06 9:00:00,3,0,1,1,33.62,36.365,36,8.9981,55,249,304
2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35,19.9995,49,551,600
2011-11-16 9:00:01,4,0,1,3,18.31905815,21.45748767,98,0,4,90,82
2011-12-05 9:00:00,4,0,1,2,14.76,18.18,87,6.0032,12,178,190
2011-02-02 17:00:00,1,0,1,1,14.76,15.91,53,35.0008,7,183,190
2011-02-06 14:00:00,1,0,0,1,13.94,17.425,46,6.0032,47,114,161
2012-11-16 23:00:00,4,0,1,1,13.12,15.15,53,15.0013,14,114,128
2011-11-12 4:00:00,4,0,0,1,8.2,10.605,80,8.9981,0,7,7
2011-11-11 3:00:01,4,1,0,1,12.40275067,14.23897164,64,13.66441328,0,1,1
2012-06-01 7:00:00,2,0,1,2,26.24,28.79,89,12.998,33,369,402
2011-12-17 0:00:00,4,0,0,1,12.3,14.395,49,19.0012,3,59,62
2011-11-06 13:00:00,4,0,0,1,18.86,22.725,51,11.0014,105,209,314
2012-02-10 2:00:00,1,0,1,1,10.66,14.395,52,6.0032,7,9,16
2012-07-06 14:00:01,3,0,1,1,37.25453582,40.56112199,29,10.67853844,92,190,266
2012-10-07 19:00:00,4,0,0,2,16.4,20.455,82,7.0015,17,97,114
2012-07-11 20:00:01,3,0,1,1,29.69229617,33.31987399,49,9.75238623,64,433,491
2012-01-05 13:00:00,1,0,1,1,13.94,15.15,42,19.9995,6,112,118
2012-02-11 4:00:00,1,0,0,3,9.84,11.365,87,15.0013,0,4,4
2012-09-18 23:00:00,3,0,1,2,22.96,26.515,83,15.0013,11,67,78
2012-01-08 11:00:00,1,0,0,1,14.76,17.425,46,15.0013,55,201,256
2011-04-15 12:00:01,2,1,0,1,22.55903327,25.69655895,53,18.37182344,47,152,200
2011-11-16 19:00:00,4,0,1,3,18.86,22.725,88,26.0027,3,108,111
2011-09-09 14:00:00,3,0,1,1,29.52,34.85,74,6.0032,29,119,148
2012-03-01 14:00:00,1,0,1,1,23.78,27.275,35,15.0013,37,174,211
2011-05-19 4:00:00,2,0,1,1,19.68,23.485,94,0,2,3,5
2012-04-17 23:00:00,2,0,1,1,22.14,25.76,32,15.0013,10,72,82
2012-04-01 13:00:00,2,0,0,2,18.04,21.97,62,12.998,190,274,464
2012-09-07 12:00:00,3,0,1,1,31.98,37.12,59,11.0014,76,247,323
2012-05-09 2:00:00,2,0,1,3,22.96,26.515,88,30.0026,0,1,1
2012-08-13 22:00:00,3,0,1,1,29.52,34.09,62,22.0028,44,148,192
2011-10-12 6:00:00,4,0,1,2,22.14,25.76,88,16.9979,5,107,112
2012-02-19 17:00:00,1,0,0,2,12.3,14.395,49,16.9979,22,135,157
2011-07-16 18:00:00,3,0,0,1,31.16,34.09,45,19.0012,185,243,428
2012-07-02 3:00:01,3,0,1,2,29.84607731,33.80855886,50,28.93376407,0,13,34
2012-03-11 8:00:00,1,0,0,1,9.02,11.365,69,8.9981,4,68,72
2012-09-10 8:00:00,3,0,1,1,22.96,26.515,60,19.0012,33,697,730
2012-09-16 1:00:00,3,0,0,1,22.14,25.76,64,0,35,82,117
2012-12-06 0:00:00,4,0,1,1,10.66,12.12,48,19.0012,1,43,44
2011-07-01 15:00:00,3,0,1,1,33.62,34.85,21,16.9979,82,299,381
2011-01-08 9:00:00,1,0,0,3,6.56,9.09,93,7.0015,0,20,20
2011-05-17 9:00:00,2,0,1,2,22.14,25.76,88,16.9979,17,190,207
2012-11-08 23:00:00,4,0,1,1,13.94,15.15,46,23.9994,5,82,87
2012-12-12 11:00:01,4,0,1,2,12.13480772,15.81530777,51,15.46884363,23,131,152
2012-12-14 8:00:00,4,0,1,1,8.2,11.365,69,6.0032,13,623,636
2011-12-12 8:00:00,4,0,1,2,6.56,9.09,80,7.0015,7,378,385
2011-08-12 18:00:00,3,0,1,1,31.16,34.09,40,19.9995,89,376,465
2012-06-11 17:00:01,2,0,1,2,31.50789294,34.71989874,43,23.88220587,96,706,804
2011-11-13 23:00:00,4,0,0,1,18.86,22.725,51,19.9995,18,49,67
2012-12-15 6:00:00,4,0,0,2,9.84,14.395,75,0,0,11,11
2012-01-16 10:00:00,1,1,0,2,5.74,6.82,59,12.998,19,107,126
2011-05-16 1:00:00,2,0,1,1,21.32,25,94,8.9981,6,8,14
2012-02-04 21:00:00,1,0,0,3,9.84,12.12,93,8.9981,4,74,78
2012-08-10 1:00:00,3,0,1,1,28.7,32.575,65,7.0015,6,35,41
2012-09-12 5:00:00,3,0,1,1,20.5,24.24,72,6.0032,4,44,48
2011-08-04 16:00:00,3,0,1,1,31.16,35.605,62,22.0028,70,220,290
2012-09-01 1:00:01,3,0,0,1,29.5490064,35.77157436,69,9.75422413,15,79,88
2011-05-15 3:00:00,2,0,0,2,21.32,25,100,0,11,21,32
2011-07-14 5:00:00,3,0,1,1,24.6,31.06,56,15.0013,6,22,28
2011-02-05 21:00:02,1,0,0,1,10.87267593,11.63451723,99,13.09861423,8,39,22
2012-07-12 19:00:00,3,0,1,1,30.34,33.335,48,15.0013,97,532,629
2012-01-13 5:00:00,1,0,1,2,12.3,12.12,70,36.9974,0,21,21
2011-03-01 13:00:01,1,0,1,1,12.8014026,16.88383218,42,0,22,50,73
2011-02-08 13:00:01,1,0,1,2,9.884019905,9.48268794,34,29.10224693,9,58,78
2011-09-15 6:00:00,3,0,1,2,24.6,28.03,83,16.9979,5,119,124
2011-07-13 2:00:00,3,0,1,1,31.16,34.85,55,0,2,3,5
2012-12-04 4:00:00,4,0,1,2,16.4,20.455,87,8.9981,0,7,7
2012-04-12 0:00:00,2,0,1,1,13.12,15.15,66,19.0012,1,22,23
2012-10-02 4:00:00,4,0,1,2,22.96,26.515,83,6.0032,2,8,10
2011-12-12 5:00:00,4,0,1,1,6.56,11.365,80,0,0,21,21
2011-05-13 1:00:00,2,0,1,1,21.32,25,83,11.0014,5,15,20
2012-11-06 6:00:00,4,0,1,1,9.02,11.365,69,8.9981,6,143,149
2012-04-07 9:00:00,2,0,0,1,16.4,20.455,30,16.9979,103,173,276
2011-12-19 23:00:00,4,0,1,1,14.76,17.425,53,11.0014,10,50,60
2011-03-11 3:00:00,1,0,1,2,13.12,16.665,93,6.0032,0,2,2
2012-07-11 15:00:00,3,0,1,1,32.8,35.605,41,16.9979,56,220,276
2012-11-15 18:00:00,4,0,1,2,14.76,17.425,57,12.998,10,563,573
2011-09-01 18:00:00,3,0,1,1,29.52,33.335,54,15.0013,69,462,531
2012-06-02 5:00:01,2,0,0,1,20.0433726,25.41192899,73,13.22316276,0,26,10
2012-03-09 21:00:00,1,0,1,1,14.76,16.665,34,22.0028,8,133,141
2011-02-07 5:00:00,1,0,1,1,8.2,12.88,86,0,1,9,10
2011-02-11 10:00:00,1,0,1,1,5.74,6.82,69,12.998,5,39,44
2012-10-04 1:00:01,4,0,1,2,25.55480007,26.77509913,89,0.5733977319,0,26,38
2012-05-13 18:00:00,2,0,0,2,27.88,31.82,44,23.9994,129,260,389
2012-09-04 12:00:00,3,0,1,1,31.16,36.365,70,19.0012,54,233,287
2011-04-15 13:00:01,2,1,0,1,21.49075597,26.65809886,52,15.38848404,40,120,196
2012-12-17 12:00:00,4,0,1,2,16.4,20.455,87,0,21,211,232
2012-11-10 0:00:01,4,0,0,1,13.11956126,15.98201687,75,4.734824804,6,91,134
2012-09-18 21:00:00,3,0,1,2,24.6,27.275,88,12.998,21,186,207
2012-03-11 4:00:00,1,0,0,1,9.84,12.12,60,8.9981,7,15,22
2011-06-09 18:00:00,2,0,1,1,36.08,40.15,39,19.0012,52,414,466
2012-03-04 16:00:00,1,0,0,1,14.76,15.91,29,32.9975,68,231,299
2011-11-02 5:00:01,4,0,1,1,11.99560004,16.95986057,81,0,4,37,37
2012-11-19 4:00:00,4,0,1,2,14.76,17.425,66,15.0013,1,11,12
2011-04-15 10:00:00,2,1,0,1,20.5,24.24,55,12.998,31,91,122
2011-05-01 5:00:00,2,0,0,1,16.4,20.455,82,6.0032,0,10,10
2011-03-02 18:00:02,1,0,1,1,18.83597657,21.84313233,20,32.96013739,6,218,200
2011-09-17 10:00:00,3,0,0,2,20.5,24.24,68,19.0012,72,177,249
2012-02-03 4:00:03,1,0,1,1,10.90968112,14.17452242,59,14.5975942,0,0,1
2012-08-07 0:00:00,3,0,1,1,28.7,33.335,84,12.998,15,32,47
2012-01-14 13:00:00,1,0,0,1,9.02,10.605,44,19.0012,38,182,220
2011-12-05 5:00:00,4,0,1,1,12.3,15.91,87,7.0015,1,24,25
2012-08-16 18:00:02,3,0,1,1,32.18893794,36.75271556,36,0,100,732,822
2011-11-06 19:00:01,4,0,0,1,16.21526084,20.36893669,75,13.14928195,19,101,142
2012-09-08 11:00:00,3,0,0,1,31.16,35.605,62,30.0026,173,405,578
2011-06-18 12:00:00,2,0,0,1,30.34,34.85,66,6.0032,162,258,420
2011-06-17 2:00:00,2,0,1,1,22.96,26.515,94,7.0015,2,11,13
2011-05-06 17:00:01,2,0,1,1,23.91259489,26.39863211,40,24.77101479,85,464,539
2011-12-07 14:00:00,4,0,1,3,18.04,21.97,100,12.998,1,24,25
2012-10-08 23:00:00,4,1,0,2,16.4,20.455,71,15.0013,9,60,69
2011-03-06 2:00:00,1,0,0,2,16.4,20.455,82,19.0012,5,27,32
2011-12-15 7:00:00,4,0,1,1,13.12,15.91,70,12.998,6,252,258
2011-09-04 15:00:01,3,0,0,1,31.35907964,38.55161838,66,18.809389,218,201,406
2012-12-19 9:00:00,4,0,1,1,11.48,14.395,75,7.0015,8,309,317
2011-06-13 23:00:00,2,0,1,1,25.42,31.06,46,12.998,14,75,89
2011-11-13 20:00:00,4,0,0,1,20.5,24.24,31,23.9994,24,115,139
2011-05-06 23:00:00,2,0,1,1,18.04,21.97,82,8.9981,27,93,120
2012-09-14 13:00:00,3,0,1,2,28.7,32.575,54,12.998,107,301,408
2011-06-17 10:00:00,2,0,1,1,28.7,32.575,58,12.998,44,126,170
2011-03-01 15:00:00,1,0,1,1,13.94,18.18,34,0,7,57,64
2012-04-05 4:00:00,2,0,1,1,15.58,19.695,43,19.0012,0,1,1
2011-02-15 17:00:00,1,0,1,1,13.12,15.15,22,15.0013,15,191,206
2011-12-03 22:00:00,4,0,0,2,13.12,16.665,61,6.0032,17,97,114
2011-04-10 9:00:00,2,0,0,2,15.58,19.695,94,8.9981,31,50,81
2011-04-07 17:00:00,2,0,1,1,21.32,25,52,19.0012,63,280,343
2012-12-18 14:00:00,4,0,1,1,18.86,22.725,47,30.0026,56,191,247
2011-10-05 16:00:00,4,0,1,1,26.24,31.06,47,22.0028,37,245,282
2012-07-03 8:00:00,3,0,1,1,30.34,34.09,62,6.0032,42,604,646
2011-02-01 23:00:00,1,0,1,3,8.2,9.85,93,12.998,1,15,16
2011-07-16 22:00:01,3,0,0,1,26.87341923,32.83018138,64,17.57787647,66,144,222
2011-08-05 2:00:00,3,0,1,1,27.06,31.06,69,0,5,14,19
2012-11-06 7:00:00,4,0,1,1,8.2,10.605,69,11.0014,9,378,387
2012-12-08 6:00:00,4,0,0,2,14.76,18.18,93,7.0015,1,19,20
2012-12-17 20:00:00,4,0,1,2,17.22,21.21,94,16.9979,8,192,200
2011-05-18 21:00:01,2,0,1,1,20.8972612,25.72107063,84,0,6,60,84
2012-07-04 6:00:00,3,1,0,1,27.06,31.06,69,0,9,23,32
2012-10-10 4:00:00,4,0,1,2,18.86,22.725,88,7.0015,0,6,6
2012-09-07 13:00:01,3,0,1,1,33.23271391,39.14088781,61,16.21918763,74,257,356
2011-09-03 14:00:00,3,0,0,2,29.52,34.09,66,11.0014,204,176,380
2011-05-08 6:00:00,2,0,0,2,18.04,21.97,82,0,2,4,6
2012-08-17 0:00:02,3,0,1,1,28.08894144,11.43220137,54,10.49272165,14,72,94
2011-04-18 22:00:01,2,0,1,1,20.69832248,24.94907422,56,18.84195082,5,50,68
2012-10-11 8:00:00,4,0,1,1,15.58,19.695,46,26.0027,25,773,798
2012-03-01 0:00:00,1,0,1,2,17.22,21.21,94,0,1,10,11
2012-12-05 17:00:00,4,0,1,1,18.04,21.97,35,19.0012,29,576,605
2012-06-15 18:00:00,2,0,1,1,29.52,32.575,39,15.0013,121,572,693
2012-05-07 15:00:00,2,0,1,2,25.42,31.06,53,19.9995,76,186,262
2012-09-09 22:00:00,3,0,0,1,23.78,27.275,49,16.9979,64,125,189
2011-01-04 23:00:00,1,0,1,1,8.2,11.365,69,6.0032,2,9,11
2011-03-12 10:00:00,1,0,0,1,13.12,15.15,66,15.0013,21,78,99
2012-07-12 10:00:01,3,0,1,1,31.48693337,32.42373604,49,11.58575821,75,156,212
2011-12-10 5:00:00,4,0,0,1,10.66,12.88,60,11.0014,0,6,6
2012-08-02 6:00:00,3,0,1,1,27.06,30.305,83,0,6,177,183
2011-05-08 5:00:00,2,0,0,2,18.04,21.97,77,0,0,5,5
2012-08-16 23:00:00,3,0,1,1,28.7,32.575,54,7.0015,58,168,226
2012-01-01 20:00:00,1,0,0,2,18.04,21.97,62,19.9995,25,58,83
2011-11-02 11:00:00,4,0,1,1,17.22,21.21,71,8.9981,27,117,144
2011-02-19 8:00:00,1,0,0,1,15.58,19.695,17,39.0007,9,36,45
2012-11-16 18:00:00,4,0,1,1,13.94,16.665,53,11.0014,22,483,505
2012-02-14 7:00:00,1,0,1,2,9.84,12.88,60,6.0032,4,276,280
2011-12-05 4:00:00,4,0,1,1,12.3,15.91,87,7.0015,0,7,7
2011-09-10 14:00:00,3,0,0,1,30.34,34.09,55,19.0012,129,230,359
2011-05-11 19:00:00,2,0,1,1,22.96,26.515,52,8.9981,60,341,401
2011-03-02 21:00:00,1,0,1,1,13.94,14.395,29,31.0009,3,68,71
2011-08-13 10:00:00,3,0,0,2,29.52,34.85,74,15.0013,97,163,260
2011-02-19 9:00:01,1,0,0,1,15.37112914,20.01057932,17,44.84100105,13,54,51
2012-08-16 22:00:00,3,0,1,1,29.52,33.335,51,11.0014,69,185,254
2011-02-07 9:00:01,1,0,1,1,8.188174723,12.86683588,81,0,1,97,116
2012-06-08 19:00:00,2,0,1,1,30.34,32.575,30,15.0013,95,460,555
2011-01-02 9:00:00,1,0,0,2,15.58,19.695,76,15.0013,1,19,20
2012-11-01 11:00:00,4,0,1,3,14.76,17.425,62,12.998,14,156,170
2012-12-07 5:00:01,4,0,1,2,10.73070288,13.48970312,82,6.928010788,0,37,23
2011-02-16 0:00:00,1,0,1,1,9.02,12.88,41,6.0032,0,15,15
2011-04-17 6:00:00,2,0,0,1,14.76,15.91,66,30.0026,3,5,8
2012-12-16 6:00:01,4,0,0,2,14.31804656,17.90767504,87,0,3,0,4
2012-03-06 21:00:00,1,0,1,1,13.12,15.91,49,12.998,5,143,148
2011-08-07 13:00:00,3,0,0,1,36.9,42.425,42,19.9995,118,206,324
2012-07-04 4:00:00,3,1,0,1,27.88,31.82,69,16.9979,5,11,16
2011-07-05 22:00:00,3,0,1,1,31.16,36.365,66,15.0013,31,124,155
2012-09-14 15:00:00,3,0,1,2,29.52,33.335,48,8.9981,94,273,367
2012-09-09 0:00:01,3,0,0,2,21.83255338,26.70661751,70,12.32533067,21,60,136
2011-11-15 13:00:00,4,0,1,3,22.14,25.76,60,15.0013,21,132,153
2012-06-10 14:00:00,2,0,0,1,34.44,36.365,30,8.9981,186,314,500
2012-11-09 16:00:00,4,0,1,1,18.86,22.725,38,11.0014,57,377,434
2011-05-13 20:00:00,2,0,1,2,21.32,25,83,8.9981,22,130,152
2012-10-16 11:00:01,4,0,1,1,20.01031048,23.95110376,46,27.81968759,61,181,252
2012-08-06 14:00:00,3,0,1,1,33.62,37.88,46,0,99,188,287
2012-07-17 22:00:01,3,0,1,1,32.73972724,37.16490474,55,15.20883493,32,224,241
2012-11-03 12:00:01,4,0,0,2,15.09913203,16.80403316,46,30.61551782,68,327,369
2012-01-19 15:00:00,1,0,1,1,10.66,11.365,44,19.9995,9,118,127
2012-03-18 16:00:01,1,0,0,1,20.28461416,25.714952,73,5.738974964,228,314,540
2012-12-07 21:00:00,4,0,1,2,14.76,18.18,93,7.0015,9,162,171
2011-04-04 19:00:00,2,0,1,1,28.7,31.82,24,31.0009,51,227,278
2012-02-06 10:00:00,1,0,1,1,9.02,12.12,75,7.0015,20,96,116
2011-07-03 18:00:02,3,0,0,3,32.20280438,36.75393168,50,56.93242124,77,128,159
2011-09-05 22:00:00,3,1,0,2,24.6,27.275,88,39.0007,15,49,64
2011-11-03 8:00:00,4,0,1,2,13.94,17.425,81,6.0032,8,394,402
2012-05-07 23:00:00,2,0,1,2,22.14,25.76,45,12.998,21,92,113
2012-04-06 16:00:01,2,0,1,1,21.01758932,22.24212353,21,28.75293962,179,376,536
2011-12-16 8:00:00,4,0,1,1,14.76,16.665,46,27.9993,10,449,459
2012-01-02 6:00:01,1,1,0,1,10.93840864,11.14161787,43,26.11686807,0,0,1
2012-04-01 0:00:02,2,0,0,2,15.13213469,14.83596961,78,18.12512142,13,85,88
2011-02-12 19:00:01,1,0,0,1,12.16296682,12.75650349,41,10.7072092,8,38,52
2012-10-08 5:00:00,4,1,0,1,13.94,15.91,76,15.0013,2,17,19
2012-07-09 4:00:00,3,0,1,3,27.06,29.545,89,26.0027,1,1,2
2012-03-14 1:00:01,1,0,1,1,21.15914593,25.06423031,64,4.971812685,5,33,38
2011-12-13 16:00:00,4,0,1,1,15.58,19.695,37,16.9979,13,194,207
2012-06-02 14:00:00,2,0,0,1,26.24,31.06,38,19.9995,259,388,647
2011-05-15 4:00:01,2,0,0,2,21.86597474,24.52782023,100,1.466428178,6,6,7
2012-02-19 19:00:00,1,0,0,2,12.3,14.395,52,16.9979,18,101,119
2011-07-06 9:00:00,3,0,1,3,28.7,33.335,79,12.998,31,158,189
2011-09-07 13:00:00,3,0,1,3,24.6,27.275,88,0,2,9,11
2012-04-11 0:00:00,2,0,1,1,13.94,15.15,36,27.9993,8,22,30
2012-05-15 5:00:01,2,0,1,3,23.40453906,25.57784885,94,15.20175864,0,14,14
2012-02-19 3:00:00,1,0,0,2,12.3,14.395,36,15.0013,3,12,15
2012-07-06 4:00:00,3,0,1,1,30.34,34.85,66,15.0013,2,4,6
2011-02-15 13:00:00,1,0,1,1,13.12,15.15,21,15.0013,14,68,82
2012-04-18 6:00:00,2,0,1,2,20.5,24.24,39,19.0012,6,128,134
2011-11-01 18:00:00,4,0,1,1,17.22,21.21,58,7.0015,39,421,460
2012-04-08 18:00:00,2,0,0,1,25.42,30.305,25,22.0028,151,159,310
2012-06-14 11:00:00,2,0,1,1,27.06,31.06,57,16.9979,60,168,228
2011-06-19 0:00:00,2,0,0,1,28.7,32.575,65,0,18,71,89
2011-03-19 3:00:01,1,0,0,2,22.74141279,26.95360415,40,21.4703415,0,1,1
2012-03-17 2:00:00,1,0,0,2,18.04,21.97,88,0,10,32,42
2011-08-11 9:00:00,3,0,1,1,29.52,32.575,39,15.0013,31,166,197
2011-05-03 3:00:00,2,0,1,1,22.14,25.76,83,19.0012,0,2,2
2012-03-14 3:00:00,1,0,1,1,19.68,23.485,72,12.998,1,3,4
2012-01-10 9:00:00,1,0,1,2,7.38,9.85,93,11.0014,11,184,195
2011-12-02 22:00:00,4,0,1,1,13.12,15.91,53,12.998,7,95,102
2012-11-18 3:00:00,4,0,0,2,12.3,15.15,81,11.0014,9,37,46
2011-08-14 13:00:00,3,0,0,1,29.52,34.85,74,16.9979,144,233,377
2012-06-14 21:00:00,2,0,1,1,26.24,30.305,65,11.0014,67,270,337
2011-08-05 1:00:00,3,0,1,1,26.24,29.545,78,6.0032,3,16,19
2012-05-03 18:00:01,2,0,1,1,29.88507711,34.24663225,61,8.355946799,62,658,689
2012-09-08 6:00:00,3,0,0,2,27.06,29.545,89,19.0012,8,26,34
2011-06-17 6:00:00,2,0,1,1,22.96,26.515,94,0,8,89,97
2011-01-09 1:00:00,1,0,0,1,4.1,3.03,42,31.0009,0,12,12
2011-12-15 0:00:00,4,0,1,1,13.12,15.91,70,11.0014,5,45,50
2012-08-07 21:00:00,3,0,1,2,29.52,34.85,74,0,70,247,317
2012-12-01 17:00:01,4,0,0,2,13.80632397,17.74301573,77,7.284554839,53,262,316
2011-08-16 3:00:00,3,0,1,1,25.42,29.545,73,15.0013,1,5,6
2012-11-13 8:00:00,4,0,1,3,13.12,15.15,87,16.9979,4,207,211
2011-09-11 16:00:00,3,0,0,1,29.52,33.335,51,19.9995,180,303,483
2011-09-07 10:00:00,3,0,1,3,24.6,27.275,88,8.9981,3,63,66
2011-03-15 21:00:00,1,0,1,3,13.12,16.665,81,7.0015,2,53,55
2012-04-06 14:00:00,2,0,1,1,19.68,23.485,29,26.0027,240,250,490
2011-01-17 10:00:02,1,1,0,2,5.824144429,6.65270261,48,16.94980044,1,57,66
2012-08-11 14:00:01,3,0,0,1,33.83235112,36.3539984,50,19.43723114,254,290,550
2011-05-11 8:00:00,2,0,1,1,19.68,23.485,77,16.9979,21,421,442
2012-08-04 0:00:00,3,0,0,1,30.34,35.605,79,11.0014,24,137,161
2011-08-12 0:00:00,3,0,1,1,26.24,31.06,53,11.0014,12,53,65
2012-09-02 18:00:00,3,0,0,1,30.34,35.605,74,0,227,273,500
2011-08-08 11:00:00,3,0,1,1,33.62,37.12,48,23.9994,90,89,179
2012-01-11 19:00:00,1,0,1,3,13.12,15.15,93,15.0013,1,92,93
2011-04-04 5:00:00,2,0,1,1,16.4,20.455,62,16.9979,0,7,7
2012-07-02 12:00:00,3,0,1,1,34.44,36.365,32,12.998,74,183,257
2012-06-10 3:00:00,2,0,0,1,26.24,30.305,73,7.0015,6,23,29
2012-06-09 12:00:00,2,0,0,1,32.8,34.85,29,16.9979,196,335,531
2011-09-18 14:00:00,3,0,0,2,23.78,27.275,56,8.9981,127,184,311
2011-11-16 1:00:00,4,0,1,3,18.86,22.725,94,6.0032,0,5,5
2011-12-07 17:00:00,4,0,1,3,16.4,20.455,100,22.0028,4,48,52
2011-07-06 20:00:00,3,0,1,1,29.52,34.85,74,16.9979,55,257,312
2011-11-09 21:00:00,4,0,1,1,16.4,20.455,87,0,9,152,161
2012-08-18 7:00:00,3,0,0,1,24.6,28.03,83,15.0013,12,52,64
2012-06-11 16:00:00,2,0,1,2,32.8,35.605,41,27.9993,87,340,427
2011-05-01 21:00:00,2,0,0,2,18.86,22.725,82,0,23,82,105
2011-09-05 14:00:00,3,1,0,1,30.34,34.85,70,11.0014,145,212,357
2012-11-01 5:00:01,4,0,1,1,14.47582154,15.18974455,64,8.159008487,0,44,43
2012-10-15 21:00:00,4,0,1,1,21.32,25,59,22.0028,16,190,206
2012-10-17 9:00:00,4,0,1,2,17.22,21.21,77,0,38,344,382
2012-12-01 6:00:00,4,0,0,1,9.84,12.12,87,8.9981,7,20,27
2011-10-10 3:00:00,4,1,0,1,18.86,22.725,88,0,2,9,11
2011-04-02 12:00:01,2,0,0,3,12.32742052,16.36696577,86,8.086849463,80,91,182
2011-09-14 16:00:00,3,0,1,1,31.16,34.85,52,19.0012,36,241,277
2011-05-18 11:00:00,2,0,1,2,22.14,25.76,94,6.0032,6,17,23
2011-03-06 22:00:00,1,0,0,2,9.02,9.85,100,26.0027,0,10,10
2012-01-11 23:00:00,1,0,1,3,13.94,15.91,87,15.0013,0,9,9
2011-03-17 5:00:01,1,0,1,1,12.02140944,17.451058,72,6.566662456,0,0,1
2012-11-07 19:00:00,4,0,1,2,12.3,13.635,56,19.9995,17,302,319
2011-06-06 8:00:00,2,0,1,1,26.24,30.305,73,6.0032,28,410,438
2012-11-13 10:00:00,4,0,1,3,12.3,13.635,75,26.0027,10,84,94
2011-11-01 17:00:00,4,0,1,1,18.04,21.97,54,11.0014,36,470,506
2012-02-11 20:00:00,1,0,0,2,6.56,6.06,43,36.9974,1,62,63
2011-10-05 5:00:00,4,0,1,1,18.04,21.97,82,8.9981,3,29,32
